talhao,date,t_mean,t_max,t_min,precipitacao_total,evapotranspiracao_total,umidade_solo_mean,radiacao_solar_mean,ndvi_medio,ndvi_periodo,gdd,gdd_acumulado_30d,gdd_acumulado_90d,chuva_acumulada_30d,evapo_acumulada_30d,balanco_hidrico_30d,balanco_hidrico_lag_30d,balanco_hidrico_lag_60d,chuva_acumulada_lag_30d,radiacao_acumulada_30d,dias_calor_extremo_30d,dias_frio_extremo_30d,mes_seno,mes_cosseno,eventos_chuva_extrema_30d
RP_Talhao_Central,2024-03-11,25.866666666666664,31.5,20.7,0.2,5.43,0.35716666666666663,287.625,0.2334615769825363,2024-03,7.866666666666664,220.25416666666666,663.8125,139.6,143.98,-4.3799999999999955,-60.58999999999999,-72.05,86.7,7864.375,0.0,0.0,1.0,6.123233995736766e-17,0.0
RP_Talhao_Central,2024-03-12,26.337500000000002,31.7,21.7,0.7000000000000001,5.01,0.35354166666666664,261.25,0.2334615769825363,2024-03,8.337500000000002,221.7125,663.55,137.70000000000002,143.19,-5.489999999999981,-73.26999999999997,-55.69,75.00000000000001,7815.541666666667,0.0,0.0,1.0,6.123233995736766e-17,0.0
RP_Talhao_Central,2024-03-13,27.40833333333333,32.4,22.0,0.30000000000000004,5.0,0.3448333333333333,266.5416666666667,0.2334615769825363,2024-03,9.408333333333331,223.29583333333332,662.8166666666666,137.0,143.26999999999998,-6.269999999999982,-76.18999999999998,-49.45999999999998,73.00000000000001,7813.583333333333,0.0,0.0,1.0,6.123233995736766e-17,0.0
RP_Talhao_Central,2024-03-14,27.575,33.5,22.1,0.0,5.32,0.3376666666666667,285.4583333333333,0.2334615769825363,2024-03,9.575,223.94583333333333,661.6291666666667,136.9,142.82000000000002,-5.920000000000016,-82.94999999999999,-41.73999999999997,68.30000000000001,7797.791666666667,0.0,0.0,1.0,6.123233995736766e-17,0.0
RP_Talhao_Central,2024-03-15,27.583333333333332,33.1,21.2,0.5,5.08,0.3296666666666667,268.0833333333333,0.2334615769825363,2024-03,9.583333333333332,226.99583333333334,660.4958333333333,131.0,145.07,-14.069999999999993,-78.26999999999998,-35.28999999999998,71.60000000000002,7913.375,0.0,0.0,1.0,6.123233995736766e-17,0.0
RP_Talhao_Central,2024-03-16,27.7625,33.6,21.6,0.7999999999999999,5.18,0.3240416666666667,261.9583333333333,0.2334615769825363,2024-03,9.7625,231.72916666666666,659.6083333333333,123.50000000000001,147.45,-23.949999999999974,-67.05,-34.12999999999998,79.50000000000001,8020.75,0.0,0.0,1.0,6.123233995736766e-17,0.0
RP_Talhao_Central,2024-03-17,27.495833333333334,34.0,23.2,7.0,5.28,0.321625,269.1666666666667,0.2334615769825363,2024-03,9.495833333333334,236.50416666666666,659.6666666666666,121.4,149.57,-28.169999999999987,-55.34,-34.52999999999997,88.4,8105.333333333333,0.0,0.0,1.0,6.123233995736766e-17,0.0
RP_Talhao_Central,2024-03-18,27.020833333333332,32.9,21.5,0.30000000000000004,4.6,0.31554166666666666,248.125,0.2334615769825363,2024-03,9.020833333333332,240.3,659.6958333333333,118.00000000000001,150.32,-32.31999999999998,-50.05999999999999,-34.18999999999998,91.50000000000001,8125.291666666667,0.0,0.0,1.0,6.123233995736766e-17,0.0
RP_Talhao_Central,2024-03-19,26.983333333333334,33.7,22.4,11.4,4.57,0.31124999999999997,241.75,0.2334615769825363,2024-03,8.983333333333334,243.36666666666665,659.4833333333333,129.0,149.83999999999997,-20.839999999999975,-63.75999999999999,-18.269999999999982,78.30000000000001,8072.125,0.0,0.0,1.0,6.123233995736766e-17,0.0
RP_Talhao_Central,2024-03-20,26.491666666666664,32.4,21.9,5.6000000000000005,4.54,0.306,240.75,0.2334615769825363,2024-03,8.491666666666664,246.72083333333333,659.3708333333333,131.10000000000002,150.36,-19.25999999999999,-65.73999999999998,-11.569999999999993,76.20000000000002,8074.0,0.0,0.0,1.0,6.123233995736766e-17,0.0
RP_Talhao_Central,2024-03-21,26.366666666666664,32.4,22.4,5.1,4.33,0.29720833333333335,217.83333333333334,0.2334615769825363,2024-03,8.366666666666664,250.09999999999997,660.9166666666666,123.80000000000001,151.16,-27.359999999999985,-59.579999999999984,-8.300000000000011,82.4,8086.625,0.0,0.0,1.0,6.123233995736766e-17,0.0
RP_Talhao_Central,2024-03-22,24.691666666666666,29.3,21.1,5.2,3.85,0.31245833333333334,180.75,0.2334615769825363,2024-03,6.691666666666666,251.61666666666667,661.9875,105.60000000000002,150.53,-44.92999999999998,-34.49999999999997,-31.58999999999999,105.80000000000001,8001.791666666666,0.0,0.0,1.0,6.123233995736766e-17,0.0
RP_Talhao_Central,2024-03-23,21.579166666666666,25.6,19.5,2.4000000000000004,2.42,0.3695833333333333,102.375,0.2334615769825363,2024-03,3.5791666666666657,249.04583333333332,658.7458333333333,107.30000000000001,147.88,-40.579999999999984,-46.93999999999998,-19.02000000000001,95.50000000000001,7811.083333333333,0.0,0.0,1.0,6.123233995736766e-17,0.0
RP_Talhao_Central,2024-03-24,21.75,24.6,19.5,1.5,2.49,0.3798333333333333,126.625,0.2334615769825363,2024-03,3.75,245.58749999999998,654.3041666666666,108.40000000000002,145.35000000000002,-36.95,-46.94999999999999,-17.409999999999997,95.4,7653.291666666666,0.0,0.0,1.0,6.123233995736766e-17,0.0
