talhao,date,t_mean,t_max,t_min,precipitacao_total,evapotranspiracao_total,umidade_solo_mean,radiacao_solar_mean,ndvi_medio,chuva_acumulada_30d,chuva_acumulada_60d,chuva_acumulada_90d,gdd_diario,GDA_mensal,ndvi_target
RP_Talhao_Central,2024-05-04,24.525000000000002,31.6,18.3,0.0,4.89,0.33479166666666665,228.16666666666666,0.2425725066587306,11.100000000000014,181.2,279.2,6.525000000000002,181.26250000000002,0.2425725066587306
RP_Talhao_Central,2024-05-05,23.22083333333333,30.1,17.9,0.0,4.82,0.32995833333333335,229.875,0.2425725066587306,11.100000000000014,165.7,279.1,5.220833333333331,179.19166666666666,0.2425725066587306
RP_Talhao_Central,2024-05-06,23.820833333333336,30.4,18.9,0.0,4.71,0.3252916666666667,224.04166666666666,0.2425725066587306,11.000000000000014,164.5,278.1,5.820833333333336,177.8375,0.2425725066587306
RP_Talhao_Central,2024-05-07,24.545833333333334,30.6,19.1,0.0,4.35,0.3214166666666667,213.95833333333334,0.2425725066587306,10.500000000000014,162.9,276.7,6.545833333333334,177.90833333333336,0.2425725066587306
RP_Talhao_Central,2024-05-08,24.070833333333336,30.3,18.8,0.0,4.29,0.31845833333333334,220.29166666666666,0.2425725066587306,10.500000000000014,140.1,275.7,6.070833333333336,177.48333333333335,0.2425725066587306
RP_Talhao_Central,2024-05-09,23.1125,30.0,16.8,0.0,4.15,0.31420833333333337,217.33333333333334,0.2425725066587306,3.500000000000014,135.9,275.3,5.112500000000001,177.11666666666667,0.2425725066587306
RP_Talhao_Central,2024-05-10,23.104166666666668,30.1,17.2,0.0,4.25,0.31083333333333335,218.70833333333334,0.2425725066587306,3.000000000000014,135.7,275.3,5.104166666666668,176.2875,0.2425725066587306
RP_Talhao_Central,2024-05-11,23.900000000000002,30.5,17.1,0.0,4.16,0.3080833333333333,214.66666666666666,0.2425725066587306,2.000000000000014,135.0,272.7,5.900000000000002,175.92083333333335,0.2425725066587306
RP_Talhao_Central,2024-05-12,23.629166666666666,30.2,18.0,0.0,4.31,0.3055,215.33333333333334,0.2425725066587306,1.6000000000000143,134.7,271.7,5.629166666666666,175.20416666666668,0.2425725066587306
RP_Talhao_Central,2024-05-13,23.3625,30.4,17.6,0.0,4.61,0.30304166666666665,217.5,0.2425725066587306,1.5000000000000142,134.7,271.6,5.362500000000001,174.07083333333335,0.2425725066587306
RP_Talhao_Central,2024-05-14,23.329166666666666,30.3,15.8,0.0,4.18,0.3009583333333333,199.04166666666666,0.2425725066587306,1.1000000000000143,134.2,265.2,5.329166666666666,173.09583333333336,0.2425725066587306
RP_Talhao_Central,2024-05-15,22.704166666666666,28.9,17.2,0.0,3.49,0.29983333333333334,197.70833333333334,0.2425725066587306,1.1000000000000143,133.4,256.9,4.704166666666666,170.71250000000003,0.2425725066587306
